X,Y,Slice,DX,DY,Orientation,Coherency,Energy
1831,34,0,-1.000,0.014,0.818,0.394,0.329
1881,34,0,-0.999,0.041,2.342,0.399,0.355
1931,34,0,-0.997,0.073,4.166,0.416,0.391
1981,34,0,-0.996,0.092,5.274,0.425,0.426
2031,34,0,-0.997,0.079,4.547,0.431,0.446
2081,34,0,-0.999,0.030,1.732,0.449,0.457
2131,34,0,-0.999,-0.032,-1.852,0.484,0.486
2181,34,0,-0.997,-0.082,-4.706,0.521,0.532
2231,34,0,-0.994,-0.109,-6.252,0.542,0.566
2281,34,0,-0.994,-0.109,-6.249,0.544,0.565
2331,34,0,-0.996,-0.088,-5.058,0.542,0.542
2381,34,0,-0.997,-0.074,-4.216,0.556,0.531
2431,34,0,-0.996,-0.086,-4.960,0.578,0.534
2481,34,0,-0.993,-0.115,-6.593,0.597,0.537
2531,34,0,-0.991,-0.134,-7.682,0.609,0.535
2581,34,0,-0.991,-0.135,-7.740,0.612,0.534
2631,34,0,-0.992,-0.124,-7.113,0.599,0.536
2681,34,0,-0.995,-0.098,-5.643,0.576,0.546
2731,34,0,-0.998,-0.053,-3.048,0.552,0.569
2781,34,0,-1.000,1.387E-4,0.008,0.540,0.598
2831,34,0,-0.999,0.035,2.020,0.548,0.616
2881,34,0,-0.999,0.030,1.718,0.572,0.611
2931,34,0,-1.000,-0.008,-0.449,0.596,0.577
2981,34,0,-0.999,-0.048,-2.769,0.611,0.525
3031,34,0,-0.998,-0.064,-3.648,0.611,0.478
3081,34,0,-0.999,-0.050,-2.872,0.592,0.454
3131,34,0,-1.000,-0.026,-1.511,0.553,0.461
3181,34,0,-1.000,-0.005,-0.294,0.503,0.496
3231,34,0,-1.000,0.011,0.644,0.456,0.536
3281,34,0,-1.000,0.016,0.917,0.431,0.557
3331,34,0,-1.000,0.011,0.641,0.439,0.550
3381,34,0,-1.000,0.014,0.782,0.473,0.529
3431,34,0,-1.000,0.025,1.426,0.515,0.511
3481,34,0,-1.000,0.029,1.641,0.548,0.498
3531,34,0,-1.000,0.020,1.130,0.565,0.481
3581,34,0,-1.000,0.013,0.734,0.577,0.463
3631,34,0,-1.000,0.024,1.354,0.601,0.457
3681,34,0,-0.999,0.047,2.709,0.627,0.466
3731,34,0,-0.998,0.070,3.994,0.631,0.474
3781,34,0,-0.996,0.088,5.077,0.608,0.463
3831,34,0,-0.994,0.112,6.444,0.566,0.437
3881,34,0,-0.989,0.146,8.370,0.517,0.412
3931,34,0,-0.985,0.171,9.859,0.466,0.397
3981,34,0,-0.987,0.159,9.163,0.419,0.386
4031,34,0,-0.994,0.108,6.221,0.397,0.384
4081,34,0,-0.998,0.060,3.447,0.420,0.394
4131,34,0,-0.999,0.040,2.288,0.473,0.414
4181,34,0,-0.999,0.034,1.958,0.515,0.426
4231,34,0,-1.000,0.029,1.639,0.541,0.419
4281,34,0,-1.000,0.018,1.031,0.568,0.396
4331,34,0,-1.000,0.002,0.133,0.590,0.367
4381,34,0,-1.000,-0.023,-1.340,0.585,0.337
4431,34,0,-0.998,-0.061,-3.480,0.558,0.320
4481,34,0,-0.996,-0.087,-5.003,0.541,0.322
4531,34,0,-0.997,-0.082,-4.693,0.546,0.336
4581,34,0,-0.998,-0.056,-3.220,0.564,0.339
4631,34,0,-0.999,-0.032,-1.833,0.578,0.323
4681,34,0,-1.000,-0.025,-1.422,0.583,0.302
4731,34,0,-0.999,-0.038,-2.156,0.583,0.289
4781,34,0,-0.999,-0.051,-2.907,0.590,0.281
4831,34,0,-0.999,-0.041,-2.341,0.607,0.271
4881,34,0,-1.000,-0.009,-0.514,0.635,0.258
4931,34,0,-1.000,0.020,1.130,0.662,0.246
4981,34,0,-1.000,0.026,1.478,0.672,0.235
5031,34,0,-1.000,0.018,1.037,0.665,0.226
5081,34,0,-1.000,0.021,1.178,0.657,0.226
5131,34,0,-0.999,0.037,2.127,0.656,0.234
5181,34,0,-0.999,0.044,2.537,0.657,0.242
5231,34,0,-1.000,0.024,1.398,0.662,0.248
5281,34,0,-1.000,-0.009,-0.505,0.670,0.264
5331,34,0,-1.000,-0.027,-1.554,0.661,0.288
5381,34,0,-1.000,-0.021,-1.202,0.629,0.309
5431,34,0,-1.000,0.003,0.172,0.598,0.325
5481,34,0,-1.000,0.025,1.422,0.602,0.347
5531,34,0,-1.000,0.024,1.390,0.639,0.381
5581,34,0,-1.000,0.007,0.414,0.681,0.419
5631,34,0,-1.000,-0.010,-0.601,0.703,0.446
5681,34,0,-1.000,-0.025,-1.436,0.690,0.450
5731,34,0,-0.999,-0.040,-2.311,0.642,0.442
5781,34,0,-0.999,-0.053,-3.028,0.576,0.443
5831,34,0,-0.999,-0.041,-2.332,0.522,0.463
5881,34,0,-1.000,0.007,0.377,0.511,0.505
5931,34,0,-0.998,0.055,3.126,0.537,0.548
5981,34,0,-0.997,0.076,4.384,0.557,0.559
6031,34,0,-0.997,0.077,4.407,0.556,0.527
6081,34,0,-0.998,0.068,3.901,0.545,0.470
6131,34,0,-0.998,0.055,3.155,0.535,0.413
6181,34,0,-0.999,0.038,2.196,0.529,0.367
6231,34,0,-1.000,0.026,1.514,0.532,0.343
6281,34,0,-1.000,0.027,1.565,0.556,0.352
6331,34,0,-0.999,0.033,1.900,0.596,0.390
6381,34,0,-0.999,0.041,2.335,0.631,0.437
6431,34,0,-0.998,0.061,3.483,0.653,0.472
6481,34,0,-0.995,0.098,5.613,0.676,0.482
6531,34,0,-0.990,0.137,7.878,0.702,0.466
6581,34,0,-0.987,0.162,9.304,0.712,0.431
6631,34,0,-0.986,0.169,9.724,0.700,0.394
6681,34,0,-0.985,0.172,9.924,0.681,0.378
6731,34,0,-0.982,0.190,10.980,0.666,0.391
6781,34,0,-0.976,0.219,12.658,0.652,0.427
6831,34,0,-0.972,0.235,13.583,0.622,0.460
6881,34,0,-0.975,0.221,12.740,0.566,0.458
6931,34,0,-0.984,0.176,10.160,0.500,0.422
6981,34,0,-0.991,0.131,7.523,0.459,0.375
7031,34,0,-0.994,0.111,6.348,0.456,0.334
7081,34,0,-0.995,0.100,5.756,0.477,0.307
7131,34,0,-0.996,0.087,4.983,0.508,0.299
7181,34,0,-0.997,0.081,4.619,0.545,0.313
7231,34,0,-0.997,0.079,4.554,0.580,0.340
7281,34,0,-0.998,0.069,3.960,0.597,0.362
7331,34,0,-0.999,0.045,2.587,0.594,0.367
7381,34,0,-1.000,0.016,0.907,0.601,0.368
7431,34,0,-1.000,-2.825E-4,-0.016,0.640,0.379
7481,34,0,-1.000,-0.001,-0.071,0.689,0.397
7531,34,0,-1.000,-0.008,-0.431,0.718,0.406
7581,34,0,-1.000,-0.030,-1.737,0.716,0.397
7631,34,0,-0.998,-0.057,-3.268,0.692,0.385
7681,34,0,-0.998,-0.066,-3.789,0.663,0.383
7731,34,0,-0.999,-0.049,-2.802,0.634,0.391
7781,34,0,-1.000,-0.013,-0.746,0.597,0.405
7831,34,0,-1.000,0.018,1.046,0.550,0.437
7881,34,0,-1.000,0.018,1.040,0.501,0.490
7931,34,0,-1.000,-0.012,-0.687,0.460,0.553
7981,34,0,-0.999,-0.043,-2.469,0.433,0.616
8031,34,0,-0.999,-0.043,-2.490,0.433,0.667
8081,34,0,-1.000,-0.003,-0.174,0.460,0.681
8131,34,0,-0.998,0.058,3.332,0.504,0.655
8181,34,0,-0.993,0.113,6.500,0.547,0.618
8231,34,0,-0.989,0.148,8.499,0.563,0.596
8281,34,0,-0.987,0.158,9.117,0.544,0.584
8331,34,0,-0.989,0.147,8.474,0.511,0.568
8381,34,0,-0.992,0.126,7.214,0.497,0.554
8431,34,0,-0.995,0.103,5.909,0.516,0.552
8481,34,0,-0.997,0.081,4.665,0.557,0.559
8531,34,0,-0.998,0.068,3.880,0.604,0.563
8581,34,0,-0.998,0.068,3.919,0.648,0.567
8631,34,0,-0.997,0.076,4.347,0.681,0.572
8681,34,0,-0.997,0.083,4.739,0.682,0.567
8731,34,0,-0.996,0.094,5.373,0.649,0.543
8781,34,0,-0.993,0.114,6.531,0.608,0.516
8831,34,0,-0.991,0.132,7.563,0.582,0.507
8881,34,0,-0.992,0.128,7.353,0.577,0.530
8931,34,0,-0.994,0.105,6.022,0.587,0.578
8981,34,0,-0.996,0.083,4.789,0.609,0.622
9031,34,0,-0.997,0.073,4.170,0.638,0.640
9081,34,0,-0.998,0.061,3.526,0.667,0.629
9131,34,0,-0.999,0.037,2.111,0.687,0.599
9181,34,0,-1.000,0.003,0.182,0.697,0.561
9231,34,0,-1.000,-0.022,-1.260,0.684,0.518
9281,34,0,-1.000,-0.028,-1.578,0.623,0.471
9331,34,0,-1.000,-0.013,-0.748,0.514,0.430
9381,34,0,-1.000,0.014,0.783,0.385,0.405
9431,34,0,-0.999,0.034,1.961,0.280,0.398
9481,34,0,-0.999,0.033,1.899,0.235,0.403
9531,34,0,-0.999,0.032,1.829,0.259,0.410
9581,34,0,-0.999,0.036,2.048,0.331,0.407
9631,34,0,-1.000,0.026,1.519,0.414,0.391
9681,34,0,-1.000,0.006,0.359,0.468,0.365
9731,34,0,-1.000,-0.020,-1.123,0.476,0.345
9781,34,0,-0.999,-0.046,-2.641,0.465,0.340
9831,34,0,-0.998,-0.059,-3.392,0.470,0.344
9881,34,0,-0.998,-0.055,-3.167,0.495,0.349
9931,34,0,-0.999,-0.048,-2.732,0.522,0.357
9981,34,0,-0.999,-0.051,-2.939,0.548,0.367
10031,34,0,-0.997,-0.074,-4.240,0.573,0.380
10081,34,0,-0.993,-0.114,-6.538,0.603,0.401
10131,34,0,-0.988,-0.156,-8.967,0.643,0.427
10181,34,0,-0.983,-0.182,-10.504,0.680,0.442
10231,34,0,-0.982,-0.187,-10.765,0.691,0.428
10281,34,0,-0.985,-0.172,-9.888,0.664,0.396
10331,34,0,-0.989,-0.145,-8.348,0.607,0.371
10381,34,0,-0.993,-0.117,-6.711,0.549,0.369
10431,34,0,-0.996,-0.092,-5.280,0.517,0.384
10481,34,0,-0.998,-0.069,-3.957,0.516,0.408
10531,34,0,-0.999,-0.041,-2.329,0.537,0.433
10581,34,0,-1.000,-0.004,-0.211,0.571,0.454
10631,34,0,-0.999,0.036,2.087,0.609,0.471
10681,34,0,-0.997,0.072,4.132,0.642,0.484
10731,34,0,-0.995,0.098,5.614,0.661,0.490
10781,34,0,-0.994,0.112,6.435,0.664,0.488
10831,34,0,-0.993,0.121,6.962,0.662,0.483
10881,34,0,-0.991,0.136,7.791,0.661,0.483
10931,34,0,-0.988,0.155,8.927,0.656,0.496
10981,34,0,-0.986,0.168,9.672,0.644,0.516
11031,34,0,-0.986,0.164,9.467,0.631,0.531
11081,34,0,-0.989,0.145,8.352,0.630,0.536
11131,34,0,-0.993,0.118,6.754,0.649,0.526
11181,34,0,-0.996,0.088,5.033,0.672,0.499
11231,34,0,-0.998,0.055,3.177,0.679,0.473
11281,34,0,-1.000,0.024,1.384,0.674,0.471
11331,34,0,-1.000,0.009,0.495,0.672,0.494
11381,34,0,-1.000,0.016,0.923,0.681,0.513
11431,34,0,-0.999,0.036,2.058,0.695,0.506
11481,34,0,-0.998,0.056,3.195,0.704,0.482
11531,34,0,-0.997,0.072,4.109,0.708,0.463
11581,34,0,-0.996,0.085,4.851,0.718,0.464
11631,34,0,-0.995,0.098,5.631,0.735,0.491
11681,34,0,-0.994,0.109,6.267,0.747,0.542
11731,34,0,-0.994,0.107,6.146,0.751,0.607
11781,34,0,-0.996,0.090,5.146,0.749,0.670
11831,34,0,-0.998,0.066,3.772,0.746,0.715
11881,34,0,-0.999,0.048,2.730,0.738,0.735
11931,34,0,-0.999,0.043,2.484,0.724,0.725
11981,34,0,-0.999,0.049,2.787,0.711,0.699
12031,34,0,-1.000,0.006,0.350,0.085,0.083
31,84,0,-0.670,0.742,47.921,0.415,0.388
81,84,0,-0.721,0.692,43.792,0.375,0.392
131,84,0,-0.816,0.575,35.162,0.353,0.409
181,84,0,-0.900,0.434,25.720,0.386,0.438
231,84,0,-0.944,0.330,19.273,0.438,0.474
281,84,0,-0.965,0.260,15.057,0.477,0.516
331,84,0,-0.980,0.198,11.429,0.507,0.565
381,84,0,-0.990,0.138,7.960,0.537,0.612
431,84,0,-0.996,0.091,5.194,0.563,0.637
481,84,0,-0.998,0.065,3.717,0.583,0.633
531,84,0,-0.998,0.061,3.514,0.602,0.608
581,84,0,-0.998,0.069,3.939,0.614,0.583
631,84,0,-0.996,0.085,4.857,0.601,0.568
681,84,0,-0.993,0.116,6.691,0.568,0.559
731,84,0,-0.988,0.155,8.920,0.540,0.543
781,84,0,-0.986,0.168,9.657,0.530,0.522
831,84,0,-0.990,0.138,7.940,0.532,0.511
881,84,0,-0.996,0.087,4.971,0.529,0.521
931,84,0,-0.999,0.037,2.095,0.515,0.544
981,84,0,-1.000,0.006,0.346,0.500,0.566
1031,84,0,-1.000,0.015,0.841,0.490,0.580
1081,84,0,-0.998,0.058,3.331,0.489,0.581
1131,84,0,-0.995,0.100,5.742,0.501,0.564
1181,84,0,-0.994,0.111,6.352,0.523,0.538
1231,84,0,-0.995,0.098,5.604,0.543,0.509
1281,84,0,-0.996,0.089,5.079,0.546,0.470
1331,84,0,-0.995,0.094,5.417,0.523,0.417
1381,84,0,-0.994,0.103,5.913,0.482,0.367
1431,84,0,-0.995,0.097,5.558,0.444,0.333
1481,84,0,-0.997,0.079,4.539,0.437,0.317
1531,84,0,-0.998,0.068,3.914,0.463,0.314
1581,84,0,-0.998,0.067,3.847,0.492,0.322
1631,84,0,-0.998,0.067,3.825,0.504,0.333
1681,84,0,-0.998,0.061,3.475,0.502,0.336
1731,84,0,-0.999,0.052,2.971,0.483,0.330
1781,84,0,-0.999,0.052,2.966,0.449,0.328
1831,84,0,-0.998,0.067,3.851,0.427,0.343
1881,84,0,-0.996,0.091,5.195,0.430,0.373
1931,84,0,-0.994,0.109,6.246,0.439,0.410
1981,84,0,-0.994,0.110,6.333,0.441,0.443
2031,84,0,-0.996,0.085,4.896,0.440,0.461
2081,84,0,-0.999,0.038,2.158,0.450,0.473
2131,84,0,-1.000,-0.012,-0.676,0.472,0.499
2181,84,0,-0.999,-0.047,-2.698,0.490,0.536
2231,84,0,-0.998,-0.063,-3.616,0.494,0.558
2281,84,0,-0.998,-0.056,-3.200,0.488,0.550
2331,84,0,-0.999,-0.035,-2.002,0.487,0.528
2381,84,0,-0.999,-0.030,-1.716,0.502,0.514
2431,84,0,-0.998,-0.056,-3.231,0.527,0.510
2481,84,0,-0.995,-0.096,-5.531,0.547,0.510
2531,84,0,-0.992,-0.124,-7.106,0.560,0.515
2581,84,0,-0.991,-0.131,-7.522,0.564,0.527
2631,84,0,-0.992,-0.125,-7.199,0.560,0.541
2681,84,0,-0.994,-0.107,-6.136,0.553,0.557
2731,84,0,-0.997,-0.074,-4.238,0.547,0.579
2781,84,0,-0.999,-0.036,-2.036,0.546,0.604
2831,84,0,-1.000,-0.012,-0.668,0.559,0.622
2881,84,0,-1.000,-0.020,-1.156,0.585,0.624
2931,84,0,-0.998,-0.054,-3.111,0.611,0.599
2981,84,0,-0.996,-0.089,-5.132,0.624,0.551
3031,84,0,-0.995,-0.103,-5.923,0.620,0.506
3081,84,0,-0.996,-0.093,-5.312,0.600,0.487
3131,84,0,-0.997,-0.071,-4.073,0.568,0.499
3181,84,0,-0.999,-0.045,-2.562,0.532,0.536
3231,84,0,-1.000,-0.016,-0.932,0.496,0.577
3281,84,0,-1.000,0.002,0.123,0.468,0.600
3331,84,0,-1.000,0.005,0.305,0.458,0.600
3381,84,0,-1.000,0.005,0.309,0.467,0.587
3431,84,0,-1.000,0.008,0.430,0.495,0.573
3481,84,0,-1.000,0.002,0.102,0.528,0.561
3531,84,0,-1.000,-0.013,-0.736,0.552,0.543
3581,84,0,-1.000,-0.022,-1.235,0.570,0.520
3631,84,0,-1.000,-0.010,-0.578,0.595,0.503
3681,84,0,-1.000,0.016,0.932,0.622,0.499
3731,84,0,-0.999,0.039,2.251,0.632,0.499
3781,84,0,-0.999,0.051,2.914,0.617,0.486
3831,84,0,-0.998,0.058,3.345,0.585,0.463
3881,84,0,-0.997,0.072,4.142,0.545,0.438
3931,84,0,-0.996,0.086,4.918,0.503,0.414
3981,84,0,-0.997,0.078,4.479,0.467,0.394
4031,84,0,-0.999,0.047,2.712,0.449,0.382
4081,84,0,-1.000,0.019,1.067,0.465,0.385
4131,84,0,-1.000,0.008,0.438,0.505,0.400
4181,84,0,-1.000,0.007,0.398,0.541,0.412
4231,84,0,-1.000,0.008,0.448,0.561,0.405
4281,84,0,-1.000,0.006,0.323,0.579,0.381
4331,84,0,-1.000,-0.002,-0.126,0.592,0.352
4381,84,0,-1.000,-0.021,-1.188,0.585,0.325
4431,84,0,-0.999,-0.050,-2.877,0.566,0.309
4481,84,0,-0.997,-0.072,-4.137,0.556,0.310
4531,84,0,-0.998,-0.067,-3.856,0.562,0.319
4581,84,0,-0.999,-0.039,-2.255,0.578,0.322
4631,84,0,-1.000,-0.006,-0.317,0.591,0.312
4681,84,0,-1.000,0.015,0.874,0.592,0.301
4731,84,0,-1.000,0.013,0.750,0.584,0.296
4781,84,0,-1.000,0.003,0.161,0.580,0.292
4831,84,0,-1.000,0.008,0.443,0.593,0.283
4881,84,0,-0.999,0.029,1.636,0.621,0.273
4931,84,0,-0.999,0.044,2.514,0.646,0.266
4981,84,0,-0.999,0.040,2.278,0.650,0.259
5031,84,0,-1.000,0.027,1.523,0.636,0.254
5081,84,0,-1.000,0.027,1.562,0.623,0.253
5131,84,0,-0.999,0.046,2.647,0.619,0.255
5181,84,0,-0.998,0.060,3.420,0.620,0.253
5231,84,0,-0.999,0.046,2.641,0.629,0.253
5281,84,0,-1.000,0.015,0.873,0.642,0.264
5331,84,0,-1.000,-0.003,-0.200,0.640,0.288
5381,84,0,-1.000,0.002,0.134,0.616,0.312
5431,84,0,-1.000,0.025,1.456,0.590,0.334
5481,84,0,-0.999,0.044,2.509,0.590,0.358
5531,84,0,-0.999,0.037,2.119,0.616,0.388
5581,84,0,-1.000,0.010,0.549,0.647,0.418
5631,84,0,-1.000,-0.021,-1.207,0.663,0.439
5681,84,0,-0.999,-0.046,-2.619,0.655,0.444
5731,84,0,-0.998,-0.064,-3.678,0.619,0.441
5781,84,0,-0.997,-0.076,-4.358,0.565,0.446
5831,84,0,-0.998,-0.069,-3.966,0.516,0.466
5881,84,0,-0.999,-0.034,-1.939,0.500,0.502
5931,84,0,-1.000,0.006,0.358,0.514,0.538
5981,84,0,-0.999,0.025,1.431,0.524,0.548
6031,84,0,-0.999,0.022,1.283,0.517,0.519
6081,84,0,-1.000,0.009,0.513,0.507,0.468
6131,84,0,-1.000,-0.011,-0.604,0.506,0.419
6181,84,0,-0.999,-0.032,-1.820,0.509,0.383
6231,84,0,-0.999,-0.039,-2.243,0.519,0.367
6281,84,0,-1.000,-0.024,-1.374,0.546,0.380
6331,84,0,-1.000,-0.001,-0.086,0.591,0.419
6381,84,0,-1.000,0.018,1.011,0.631,0.465
6431,84,0,-0.999,0.042,2.395,0.655,0.496
6481,84,0,-0.997,0.077,4.390,0.679,0.503
6531,84,0,-0.994,0.109,6.270,0.709,0.486
6581,84,0,-0.992,0.125,7.193,0.726,0.453
6631,84,0,-0.992,0.125,7.171,0.721,0.418
6681,84,0,-0.992,0.123,7.082,0.702,0.397
6731,84,0,-0.990,0.138,7.950,0.680,0.400
6781,84,0,-0.986,0.167,9.642,0.657,0.422
6831,84,0,-0.982,0.189,10.870,0.624,0.444
6881,84,0,-0.983,0.183,10.546,0.573,0.445
6931,84,0,-0.988,0.152,8.765,0.518,0.426
6981,84,0,-0.993,0.122,6.982,0.490,0.396
7031,84,0,-0.994,0.108,6.224,0.494,0.367
7081,84,0,-0.995,0.102,5.869,0.520,0.344
7131,84,0,-0.996,0.094,5.404,0.551,0.333
7181,84,0,-0.996,0.088,5.076,0.582,0.338
7231,84,0,-0.996,0.084,4.829,0.605,0.352
7281,84,0,-0.997,0.072,4.136,0.612,0.364
7331,84,0,-0.999,0.049,2.802,0.605,0.365
7381,84,0,-1.000,0.022,1.241,0.613,0.368
7431,84,0,-1.000,0.006,0.331,0.654,0.385
7481,84,0,-1.000,0.003,0.181,0.705,0.410
7531,84,0,-1.000,-0.001,-0.059,0.737,0.424
7581,84,0,-1.000,-0.016,-0.891,0.739,0.417
7631,84,0,-0.999,-0.033,-1.895,0.720,0.402
7681,84,0,-0.999,-0.038,-2.206,0.693,0.396
7731,84,0,-1.000,-0.023,-1.309,0.664,0.400
7781,84,0,-1.000,0.009,0.527,0.627,0.412
7831,84,0,-0.999,0.037,2.145,0.576,0.443
7881,84,0,-0.999,0.040,2.280,0.521,0.492
7931,84,0,-1.000,0.017,0.990,0.476,0.549
7981,84,0,-1.000,-0.007,-0.396,0.453,0.609
8031,84,0,-1.000,-0.009,-0.509,0.459,0.659
8081,84,0,-1.000,0.018,1.040,0.490,0.678
8131,84,0,-0.998,0.060,3.464,0.534,0.660
8181,84,0,-0.995,0.100,5.711,0.571,0.629
8231,84,0,-0.992,0.123,7.090,0.582,0.610
8281,84,0,-0.992,0.128,7.340,0.561,0.604
8331,84,0,-0.993,0.115,6.597,0.528,0.600
8381,84,0,-0.995,0.095,5.436,0.512,0.602
8431,84,0,-0.997,0.074,4.257,0.526,0.614
8481,84,0,-0.998,0.054,3.122,0.561,0.621
8531,84,0,-0.999,0.042,2.430,0.602,0.613
8581,84,0,-0.999,0.045,2.596,0.641,0.593
8631,84,0,-0.998,0.056,3.231,0.670,0.580
8681,84,0,-0.998,0.067,3.815,0.672,0.570
8731,84,0,-0.997,0.080,4.579,0.645,0.552
8781,84,0,-0.995,0.102,5.844,0.608,0.533
8831,84,0,-0.993,0.122,6.994,0.579,0.528
8881,84,0,-0.993,0.120,6.897,0.562,0.550
8931,84,0,-0.995,0.098,5.636,0.564,0.594
8981,84,0,-0.997,0.078,4.483,0.586,0.635
9031,84,0,-0.998,0.069,3.949,0.623,0.651
9081,84,0,-0.998,0.059,3.380,0.662,0.642
9131,84,0,-0.999,0.037,2.118,0.689,0.614
9181,84,0,-1.000,0.007,0.394,0.698,0.577
9231,84,0,-1.000,-0.016,-0.921,0.676,0.538
9281,84,0,-1.000,-0.021,-1.197,0.606,0.498
9331,84,0,-1.000,-0.005,-0.309,0.500,0.462
9381,84,0,-1.000,0.026,1.512,0.389,0.437
9431,84,0,-0.998,0.060,3.452,0.312,0.426
9481,84,0,-0.997,0.078,4.480,0.297,0.426
9531,84,0,-0.996,0.086,4.936,0.335,0.428
9581,84,0,-0.996,0.088,5.073,0.401,0.421
9631,84,0,-0.997,0.078,4.474,0.466,0.397
9681,84,0,-0.998,0.060,3.464,0.505,0.368
9731,84,0,-0.999,0.044,2.536,0.511,0.351
9781,84,0,-0.999,0.030,1.706,0.505,0.351
9831,84,0,-1.000,0.017,0.995,0.510,0.357
9881,84,0,-1.000,0.010,0.571,0.531,0.364
9931,84,0,-1.000,0.007,0.412,0.556,0.374
9981,84,0,-1.000,0.002,0.117,0.578,0.386
10031,84,0,-1.000,-0.014,-0.828,0.595,0.398
10081,84,0,-0.999,-0.046,-2.634,0.612,0.412
10131,84,0,-0.996,-0.083,-4.792,0.636,0.429
10181,84,0,-0.994,-0.110,-6.328,0.661,0.440
10231,84,0,-0.993,-0.117,-6.738,0.668,0.432
10281,84,0,-0.994,-0.107,-6.162,0.647,0.410
10331,84,0,-0.996,-0.089,-5.097,0.604,0.396
10381,84,0,-0.997,-0.069,-3.982,0.561,0.402
10431,84,0,-0.999,-0.050,-2.854,0.537,0.422
10481,84,0,-1.000,-0.027,-1.523,0.538,0.449
10531,84,0,-1.000,0.003,0.156,0.558,0.475
10581,84,0,-0.999,0.037,2.140,0.590,0.498
10631,84,0,-0.997,0.072,4.141,0.624,0.513
10681,84,0,-0.995,0.101,5.788,0.651,0.519
10731,84,0,-0.993,0.119,6.817,0.665,0.516
10781,84,0,-0.992,0.126,7.250,0.668,0.510
10831,84,0,-0.991,0.131,7.515,0.669,0.507
10881,84,0,-0.990,0.140,8.050,0.672,0.509
10931,84,0,-0.988,0.153,8.773,0.669,0.520
10981,84,0,-0.987,0.160,9.215,0.659,0.538
11031,84,0,-0.988,0.157,9.030,0.645,0.553
11081,84,0,-0.990,0.141,8.133,0.643,0.561
11131,84,0,-0.993,0.117,6.728,0.664,0.558
11181,84,0,-0.996,0.091,5.204,0.692,0.539
11231,84,0,-0.998,0.065,3.732,0.704,0.517
11281,84,0,-0.999,0.044,2.515,0.699,0.513
11331,84,0,-0.999,0.036,2.084,0.693,0.529
11381,84,0,-0.999,0.046,2.617,0.694,0.540
11431,84,0,-0.998,0.062,3.543,0.697,0.528
11481,84,0,-0.997,0.074,4.263,0.696,0.503
11531,84,0,-0.997,0.082,4.714,0.697,0.491
11581,84,0,-0.996,0.090,5.187,0.707,0.500
11631,84,0,-0.995,0.103,5.926,0.722,0.525
11681,84,0,-0.993,0.115,6.621,0.729,0.562
11731,84,0,-0.993,0.114,6.569,0.725,0.609
11781,84,0,-0.995,0.097,5.553,0.715,0.659
11831,84,0,-0.997,0.072,4.133,0.707,0.702
11881,84,0,-0.998,0.055,3.149,0.699,0.730
11931,84,0,-0.999,0.053,3.061,0.689,0.731
11981,84,0,-0.998,0.061,3.493,0.680,0.716
12031,84,0,-1.000,0.008,0.438,0.081,0.085
31,134,0,-0.638,0.770,50.364,0.422,0.395
81,134,0,-0.684,0.728,46.785,0.401,0.404
131,134,0,-0.773,0.633,39.309,0.390,0.421
181,134,0,-0.862,0.504,30.331,0.415,0.444
231,134,0,-0.917,0.396,23.343,0.452,0.470
281,134,0,-0.948,0.317,18.512,0.475,0.500
331,134,0,-0.967,0.253,14.682,0.491,0.534
