X,Y,Slice,DX,DY,Orientation,Coherency,Energy
40,34,0,-0.889,0.459,27.311,0.706,0.445
90,34,0,-0.883,0.469,27.940,0.699,0.460
140,34,0,-0.874,0.485,29.039,0.677,0.474
190,34,0,-0.857,0.516,31.044,0.639,0.484
240,34,0,-0.827,0.562,34.198,0.586,0.496
290,34,0,-0.787,0.617,38.104,0.520,0.520
340,34,0,-0.737,0.675,42.491,0.435,0.556
390,34,0,-0.681,0.732,47.101,0.338,0.586
440,34,0,-0.658,0.753,48.866,0.258,0.600
490,34,0,-0.737,0.674,42.455,0.234,0.606
540,34,0,-0.832,0.553,33.614,0.288,0.614
590,34,0,-0.867,0.499,29.938,0.361,0.614
640,34,0,-0.875,0.484,28.917,0.405,0.588
690,34,0,-0.886,0.464,27.637,0.423,0.544
740,34,0,-0.901,0.433,25.679,0.433,0.519
790,34,0,-0.917,0.399,23.509,0.455,0.542
840,34,0,-0.934,0.357,20.919,0.494,0.601
890,34,0,-0.950,0.313,18.222,0.541,0.644
940,34,0,-0.961,0.276,16.000,0.573,0.634
990,34,0,-0.971,0.241,13.929,0.581,0.581
1040,34,0,-0.980,0.197,11.370,0.575,0.523
1090,34,0,-0.988,0.151,8.659,0.570,0.489
1140,34,0,-0.994,0.113,6.490,0.567,0.482
1190,34,0,-0.997,0.081,4.659,0.549,0.478
1240,34,0,-0.999,0.050,2.852,0.503,0.459
1290,34,0,-1.000,0.023,1.319,0.423,0.428
1340,34,0,-1.000,0.004,0.225,0.327,0.399
1390,34,0,-0.999,-0.030,-1.721,0.263,0.383
1440,34,0,-0.995,-0.091,-5.198,0.257,0.382
1490,34,0,-0.991,-0.133,-7.651,0.284,0.389
1540,34,0,-0.988,-0.150,-8.657,0.299,0.396
1590,34,0,-0.983,-0.179,-10.344,0.282,0.399
1640,34,0,-0.969,-0.244,-14.146,0.245,0.408
1690,34,0,-0.952,-0.304,-17.724,0.204,0.428
1740,34,0,-0.966,-0.250,-14.483,0.161,0.448
1790,34,0,-0.995,0.006,0.350,0.149,0.457
1840,34,0,-0.973,0.225,13.014,0.199,0.450
1890,34,0,-0.960,0.280,16.278,0.245,0.435
1940,34,0,-0.960,0.279,16.211,0.241,0.417
1990,34,0,-0.953,0.301,17.546,0.195,0.391
2040,34,0,-0.923,0.384,22.623,0.138,0.354
2090,34,0,-0.897,0.441,26.200,0.093,0.314
2140,34,0,-0.946,0.305,17.904,0.052,0.278
2190,34,0,-0.731,-0.524,-35.626,0.031,0.258
2240,34,0,-0.352,-0.933,-69.357,0.113,0.258
2290,34,0,-0.248,-0.968,-75.632,0.221,0.262
2340,34,0,-0.187,-0.982,-79.205,0.319,0.257
2390,34,0,-0.154,-0.988,-81.137,0.385,0.246
2440,34,0,-0.149,-0.989,-81.404,0.402,0.233
2490,34,0,-0.187,-0.982,-79.198,0.391,0.219
2540,34,0,-0.282,-0.959,-73.633,0.378,0.210
2590,34,0,-0.413,-0.910,-65.587,0.378,0.206
2640,34,0,-0.530,-0.847,-57.957,0.403,0.206
2690,34,0,-0.602,-0.798,-52.972,0.446,0.209
2740,34,0,-0.647,-0.762,-49.680,0.487,0.213
2790,34,0,-0.685,-0.729,-46.783,0.519,0.215
2840,34,0,-0.714,-0.700,-44.409,0.548,0.219
2890,34,0,-0.733,-0.680,-42.828,0.575,0.225
2940,34,0,-0.745,-0.667,-41.859,0.595,0.225
2990,34,0,-0.752,-0.659,-41.215,0.591,0.206
3040,34,0,-0.757,-0.653,-40.798,0.554,0.179
3090,34,0,-0.753,-0.658,-41.160,0.496,0.160
3140,34,0,-0.728,-0.685,-43.258,0.461,0.155
3190,34,0,-0.692,-0.722,-46.228,0.463,0.154
3240,34,0,-0.672,-0.741,-47.792,0.479,0.145
3290,34,0,-0.684,-0.730,-46.876,0.485,0.130
3340,34,0,-0.723,-0.691,-43.716,0.482,0.114
3390,34,0,-0.771,-0.636,-39.498,0.491,0.106
3440,34,0,-0.803,-0.595,-36.549,0.511,0.107
3490,34,0,-0.811,-0.585,-35.797,0.511,0.111
3540,34,0,-0.805,-0.593,-36.368,0.483,0.112
3590,34,0,-0.795,-0.607,-37.385,0.457,0.112
3640,34,0,-0.790,-0.614,-37.845,0.460,0.113
3690,34,0,-0.800,-0.601,-36.913,0.486,0.113
3740,34,0,-0.823,-0.568,-34.597,0.516,0.113
3790,34,0,-0.853,-0.522,-31.477,0.533,0.113
3840,34,0,-0.882,-0.471,-28.131,0.527,0.112
3890,34,0,-0.908,-0.420,-24.818,0.505,0.111
3940,34,0,-0.929,-0.369,-21.682,0.482,0.109
3990,34,0,-0.947,-0.322,-18.803,0.464,0.110
4040,34,0,-0.959,-0.282,-16.358,0.450,0.112
4090,34,0,-0.969,-0.248,-14.351,0.445,0.115
4140,34,0,-0.977,-0.215,-12.387,0.460,0.116
4190,34,0,-0.984,-0.180,-10.357,0.481,0.115
4240,34,0,-0.989,-0.149,-8.554,0.472,0.112
4290,34,0,-0.993,-0.116,-6.666,0.423,0.110
4340,34,0,-0.998,-0.063,-3.592,0.352,0.109
4390,34,0,-0.999,0.024,1.380,0.289,0.107
4440,34,0,-0.992,0.126,7.255,0.249,0.103
4490,34,0,-0.976,0.218,12.567,0.225,0.098
4540,34,0,-0.956,0.294,17.104,0.203,0.095
4590,34,0,-0.942,0.336,19.643,0.185,0.096
4640,34,0,-0.950,0.313,18.219,0.182,0.101
4690,34,0,-0.964,0.265,15.372,0.190,0.108
4740,34,0,-0.967,0.252,14.594,0.182,0.112
4790,34,0,-0.962,0.270,15.650,0.155,0.115
4840,34,0,-0.957,0.288,16.731,0.122,0.119
4890,34,0,-0.949,0.310,18.119,0.084,0.125
4940,34,0,-0.887,0.442,26.506,0.045,0.129
4990,34,0,-0.560,0.802,55.045,0.029,0.132
5040,34,0,-0.112,0.444,75.836,0.053,0.134
5090,34,0,-0.168,-0.985,-80.322,0.119,0.139
5140,34,0,-0.261,-0.965,-74.889,0.204,0.149
5190,34,0,-0.284,-0.959,-73.514,0.252,0.159
5240,34,0,-0.281,-0.960,-73.701,0.238,0.167
5290,34,0,-0.316,-0.947,-71.531,0.179,0.172
5340,34,0,-0.493,-0.864,-60.309,0.128,0.180
5390,34,0,-0.673,-0.737,-47.625,0.138,0.188
5440,34,0,-0.710,-0.704,-44.738,0.178,0.189
5490,34,0,-0.701,-0.713,-45.452,0.222,0.188
5540,34,0,-0.695,-0.719,-45.988,0.280,0.190
5590,34,0,-0.690,-0.724,-46.372,0.358,0.199
5640,34,0,-0.686,-0.727,-46.675,0.432,0.208
5690,34,0,-0.685,-0.729,-46.778,0.472,0.205
5740,34,0,-0.691,-0.723,-46.281,0.481,0.191
5790,34,0,-0.712,-0.702,-44.586,0.485,0.178
5840,34,0,-0.740,-0.672,-42.243,0.515,0.180
5890,34,0,-0.758,-0.652,-40.685,0.570,0.200
5940,34,0,-0.766,-0.643,-40.028,0.627,0.233
5990,34,0,-0.768,-0.640,-39.815,0.673,0.264
6040,34,0,-0.766,-0.643,-39.989,0.708,0.284
6090,34,0,-0.765,-0.644,-40.078,0.737,0.302
6140,34,0,-0.775,-0.632,-39.186,0.755,0.332
6190,34,0,-0.798,-0.603,-37.080,0.759,0.380
6240,34,0,-0.824,-0.567,-34.553,0.750,0.433
6290,34,0,-0.844,-0.537,-32.466,0.726,0.459
6340,34,0,-0.859,-0.513,-30.847,0.686,0.448
6390,34,0,-0.872,-0.490,-29.349,0.645,0.429
6440,34,0,-0.884,-0.467,-27.819,0.618,0.423
6490,34,0,-0.897,-0.441,-26.183,0.609,0.433
6540,34,0,-0.910,-0.414,-24.449,0.613,0.457
6590,34,0,-0.921,-0.388,-22.852,0.624,0.485
6640,34,0,-0.931,-0.365,-21.420,0.644,0.507
6690,34,0,-0.939,-0.343,-20.062,0.674,0.522
6740,34,0,-0.947,-0.321,-18.724,0.700,0.535
6790,34,0,-0.954,-0.299,-17.415,0.704,0.533
6840,34,0,-0.960,-0.279,-16.226,0.683,0.507
6890,34,0,-0.965,-0.262,-15.208,0.651,0.475
6940,34,0,-0.968,-0.251,-14.544,0.625,0.465
6990,34,0,-0.969,-0.245,-14.198,0.610,0.480
7040,34,0,-0.973,-0.230,-13.283,0.604,0.505
7090,34,0,-0.982,-0.189,-10.899,0.602,0.522
7140,34,0,-0.991,-0.133,-7.626,0.608,0.526
7190,34,0,-0.996,-0.089,-5.108,0.615,0.521
7240,34,0,-0.998,-0.068,-3.902,0.600,0.512
7290,34,0,-0.998,-0.055,-3.126,0.558,0.493
7340,34,0,-0.999,-0.031,-1.776,0.504,0.462
7390,34,0,-1.000,0.002,0.134,0.459,0.430
7440,34,0,-1.000,0.028,1.633,0.434,0.410
7490,34,0,-1.000,0.011,0.618,0.128,0.121
40,84,0,-0.881,0.473,28.211,0.693,0.493
90,84,0,-0.876,0.482,28.835,0.685,0.497
140,84,0,-0.866,0.501,30.042,0.662,0.499
190,84,0,-0.846,0.533,32.222,0.625,0.499
240,84,0,-0.815,0.579,35.383,0.576,0.505
290,84,0,-0.778,0.628,38.898,0.516,0.521
340,84,0,-0.740,0.673,42.299,0.438,0.545
390,84,0,-0.706,0.708,45.066,0.347,0.566
440,84,0,-0.713,0.700,44.474,0.275,0.576
490,84,0,-0.789,0.613,37.862,0.268,0.584
540,84,0,-0.854,0.520,31.356,0.331,0.596
590,84,0,-0.874,0.486,29.091,0.398,0.599
640,84,0,-0.877,0.480,28.689,0.434,0.577
690,84,0,-0.885,0.466,27.779,0.450,0.542
740,84,0,-0.899,0.437,25.930,0.464,0.524
790,84,0,-0.915,0.403,23.746,0.487,0.547
840,84,0,-0.931,0.366,21.467,0.523,0.597
890,84,0,-0.943,0.332,19.380,0.559,0.632
940,84,0,-0.953,0.304,17.706,0.574,0.620
990,84,0,-0.961,0.275,15.982,0.567,0.570
1040,84,0,-0.972,0.236,13.654,0.551,0.515
1090,84,0,-0.981,0.195,11.222,0.542,0.484
1140,84,0,-0.986,0.164,9.445,0.539,0.477
1190,84,0,-0.990,0.139,7.975,0.524,0.477
1240,84,0,-0.994,0.110,6.317,0.482,0.463
1290,84,0,-0.996,0.084,4.842,0.410,0.435
1340,84,0,-0.997,0.075,4.328,0.323,0.407
1390,84,0,-0.996,0.075,4.310,0.259,0.388
1440,84,0,-0.997,0.055,3.149,0.238,0.380
1490,84,0,-0.998,0.022,1.271,0.246,0.378
1540,84,0,-0.998,-0.006,-0.370,0.253,0.380
1590,84,0,-0.997,-0.044,-2.530,0.238,0.384
1640,84,0,-0.993,-0.098,-5.661,0.203,0.397
1690,84,0,-0.989,-0.118,-6.784,0.157,0.419
1740,84,0,-0.990,0.016,0.917,0.125,0.440
1790,84,0,-0.962,0.248,14.450,0.147,0.448
1840,84,0,-0.939,0.341,19.939,0.209,0.438
1890,84,0,-0.943,0.333,19.430,0.246,0.418
1940,84,0,-0.951,0.308,17.972,0.231,0.396
1990,84,0,-0.942,0.334,19.493,0.181,0.372
2040,84,0,-0.896,0.441,26.233,0.131,0.344
2090,84,0,-0.840,0.539,32.693,0.101,0.311
2140,84,0,-0.808,0.581,35.721,0.071,0.278
2190,84,0,-0.434,0.615,54.805,0.048,0.257
2240,84,0,-0.110,-0.284,-68.747,0.119,0.253
2290,84,0,-0.113,-0.959,-83.289,0.226,0.255
2340,84,0,-0.124,-0.992,-82.866,0.325,0.251
2390,84,0,-0.132,-0.991,-82.389,0.390,0.242
2440,84,0,-0.152,-0.988,-81.255,0.409,0.229
2490,84,0,-0.196,-0.980,-78.684,0.403,0.218
2540,84,0,-0.273,-0.962,-74.134,0.397,0.212
2590,84,0,-0.375,-0.926,-67.972,0.396,0.208
2640,84,0,-0.477,-0.878,-61.501,0.409,0.205
2690,84,0,-0.552,-0.833,-56.464,0.438,0.206
2740,84,0,-0.605,-0.795,-52.727,0.466,0.211
2790,84,0,-0.654,-0.756,-49.107,0.487,0.216
2840,84,0,-0.700,-0.714,-45.563,0.506,0.223
2890,84,0,-0.735,-0.678,-42.664,0.530,0.230
2940,84,0,-0.758,-0.652,-40.701,0.551,0.228
2990,84,0,-0.770,-0.638,-39.615,0.558,0.210
3040,84,0,-0.775,-0.632,-39.201,0.535,0.184
3090,84,0,-0.770,-0.638,-39.639,0.492,0.167
3140,84,0,-0.748,-0.663,-41.533,0.463,0.164
3190,84,0,-0.716,-0.698,-44.293,0.467,0.164
3240,84,0,-0.693,-0.721,-46.118,0.485,0.156
3290,84,0,-0.695,-0.719,-45.953,0.498,0.139
3340,84,0,-0.722,-0.692,-43.804,0.503,0.121
3390,84,0,-0.760,-0.649,-40.487,0.512,0.110
3440,84,0,-0.789,-0.614,-37.867,0.527,0.110
3490,84,0,-0.799,-0.601,-36.924,0.524,0.114
3540,84,0,-0.798,-0.603,-37.051,0.497,0.115
3590,84,0,-0.793,-0.610,-37.563,0.472,0.113
3640,84,0,-0.791,-0.612,-37.712,0.472,0.112
3690,84,0,-0.801,-0.599,-36.795,0.494,0.110
3740,84,0,-0.822,-0.569,-34.703,0.517,0.110
3790,84,0,-0.850,-0.527,-31.809,0.525,0.109
3840,84,0,-0.877,-0.480,-28.687,0.513,0.109
3890,84,0,-0.901,-0.434,-25.717,0.491,0.108
3940,84,0,-0.921,-0.389,-22.880,0.470,0.107
3990,84,0,-0.940,-0.341,-19.949,0.456,0.108
4040,84,0,-0.956,-0.292,-17.000,0.450,0.109
4090,84,0,-0.969,-0.246,-14.235,0.453,0.112
4140,84,0,-0.979,-0.202,-11.645,0.468,0.113
4190,84,0,-0.987,-0.162,-9.314,0.476,0.113
4240,84,0,-0.991,-0.130,-7.450,0.451,0.112
4290,84,0,-0.995,-0.099,-5.708,0.394,0.111
4340,84,0,-0.999,-0.051,-2.904,0.329,0.109
4390,84,0,-0.999,0.031,1.777,0.280,0.106
4440,84,0,-0.992,0.127,7.292,0.253,0.102
4490,84,0,-0.976,0.217,12.530,0.233,0.098
4540,84,0,-0.950,0.311,18.113,0.207,0.097
4590,84,0,-0.919,0.393,23.181,0.186,0.099
4640,84,0,-0.909,0.414,24.504,0.181,0.106
4690,84,0,-0.917,0.395,23.273,0.180,0.113
4740,84,0,-0.914,0.401,23.713,0.165,0.118
4790,84,0,-0.888,0.452,26.971,0.134,0.121
4840,84,0,-0.847,0.520,31.568,0.103,0.125
4890,84,0,-0.775,0.615,38.417,0.074,0.129
4940,84,0,-0.595,0.788,52.977,0.055,0.132
4990,84,0,-0.346,0.935,69.713,0.062,0.133
5040,84,0,-0.139,0.956,81.705,0.086,0.134
5090,84,0,-0.068,-0.576,-83.231,0.137,0.139
5140,84,0,-0.165,-0.985,-80.467,0.211,0.148
5190,84,0,-0.196,-0.980,-78.714,0.267,0.159
5240,84,0,-0.183,-0.983,-79.441,0.273,0.168
5290,84,0,-0.183,-0.982,-79.431,0.233,0.174
5340,84,0,-0.273,-0.959,-74.087,0.173,0.181
5390,84,0,-0.459,-0.882,-62.520,0.142,0.188
5440,84,0,-0.607,-0.792,-52.539,0.152,0.191
5490,84,0,-0.682,-0.731,-46.972,0.182,0.194
5540,84,0,-0.714,-0.700,-44.462,0.226,0.200
5590,84,0,-0.715,-0.699,-44.323,0.287,0.208
5640,84,0,-0.704,-0.710,-45.207,0.351,0.213
5690,84,0,-0.695,-0.719,-45.949,0.396,0.208
5740,84,0,-0.698,-0.716,-45.764,0.422,0.195
5790,84,0,-0.717,-0.697,-44.172,0.447,0.184
5840,84,0,-0.743,-0.670,-42.050,0.490,0.184
5890,84,0,-0.756,-0.655,-40.900,0.549,0.200
5940,84,0,-0.758,-0.652,-40.703,0.608,0.226
5990,84,0,-0.756,-0.654,-40.852,0.656,0.252
6040,84,0,-0.752,-0.659,-41.261,0.693,0.270
6090,84,0,-0.749,-0.663,-41.499,0.720,0.287
6140,84,0,-0.759,-0.651,-40.644,0.734,0.311
6190,84,0,-0.783,-0.622,-38.440,0.733,0.346
6240,84,0,-0.812,-0.584,-35.734,0.721,0.386
6290,84,0,-0.835,-0.551,-33.425,0.698,0.409
6340,84,0,-0.852,-0.523,-31.543,0.666,0.410
6390,84,0,-0.868,-0.497,-29.787,0.637,0.407
6440,84,0,-0.882,-0.471,-28.101,0.619,0.411
6490,84,0,-0.895,-0.446,-26.507,0.614,0.423
6540,84,0,-0.906,-0.423,-25.021,0.617,0.446
6590,84,0,-0.916,-0.402,-23.716,0.623,0.475
6640,84,0,-0.924,-0.381,-22.401,0.634,0.496
6690,84,0,-0.934,-0.357,-20.929,0.653,0.505
6740,84,0,-0.943,-0.332,-19.394,0.674,0.508
6790,84,0,-0.951,-0.308,-17.935,0.680,0.504
6840,84,0,-0.958,-0.287,-16.685,0.668,0.487
6890,84,0,-0.963,-0.271,-15.720,0.649,0.467
6940,84,0,-0.965,-0.261,-15.113,0.638,0.466
6990,84,0,-0.968,-0.252,-14.580,0.633,0.484
7040,84,0,-0.973,-0.230,-13.285,0.627,0.508
7090,84,0,-0.983,-0.185,-10.655,0.621,0.526
7140,84,0,-0.992,-0.128,-7.337,0.623,0.530
7190,84,0,-0.997,-0.082,-4.732,0.627,0.522
7240,84,0,-0.998,-0.058,-3.344,0.614,0.507
7290,84,0,-0.999,-0.044,-2.525,0.578,0.487
7340,84,0,-1.000,-0.026,-1.499,0.534,0.467
7390,84,0,-1.000,-0.005,-0.281,0.500,0.453
7440,84,0,-1.000,0.009,0.533,0.484,0.450
7490,84,0,-1.000,0.004,0.221,0.144,0.135
40,134,0,-0.855,0.518,31.179,0.656,0.539
90,134,0,-0.852,0.523,31.535,0.644,0.531
140,134,0,-0.842,0.539,32.597,0.616,0.520
190,134,0,-0.822,0.570,34.733,0.580,0.511
240,134,0,-0.792,0.610,37.627,0.541,0.510
290,134,0,-0.762,0.648,40.382,0.495,0.518
340,134,0,-0.739,0.674,42.363,0.432,0.531
390,134,0,-0.732,0.682,42.978,0.356,0.540
440,134,0,-0.761,0.648,40.409,0.301,0.546
490,134,0,-0.824,0.566,34.502,0.314,0.552
540,134,0,-0.865,0.502,30.118,0.382,0.564
590,134,0,-0.876,0.482,28.840,0.442,0.571
640,134,0,-0.877,0.480,28.684,0.468,0.561
690,134,0,-0.884,0.468,27.889,0.479,0.539
740,134,0,-0.898,0.441,26.160,0.493,0.529
790,134,0,-0.912,0.409,24.147,0.514,0.545
840,134,0,-0.925,0.380,22.359,0.542,0.577
890,134,0,-0.933,0.360,21.100,0.562,0.596
940,134,0,-0.938,0.348,20.344,0.558,0.580
990,134,0,-0.943,0.333,19.464,0.536,0.539
1040,134,0,-0.951,0.306,17.854,0.518,0.499
1090,134,0,-0.961,0.276,16.004,0.514,0.477
1140,134,0,-0.967,0.252,14.632,0.517,0.476
1190,134,0,-0.973,0.231,13.341,0.506,0.479
1240,134,0,-0.979,0.200,11.567,0.468,0.469
1290,134,0,-0.985,0.170,9.810,0.404,0.444
1340,134,0,-0.986,0.165,9.494,0.329,0.416
1390,134,0,-0.980,0.197,11.371,0.274,0.395
1440,134,0,-0.970,0.239,13.864,0.253,0.379
1490,134,0,-0.965,0.256,14.854,0.249,0.368
1540,134,0,-0.968,0.240,13.918,0.244,0.364
1590,134,0,-0.975,0.206,11.940,0.224,0.370
1640,134,0,-0.977,0.191,11.035,0.188,0.388
1690,134,0,-0.956,0.266,15.570,0.149,0.414
1740,134,0,-0.891,0.438,26.174,0.147,0.436
1790,134,0,-0.847,0.526,31.861,0.193,0.440
1840,134,0,-0.862,0.503,30.276,0.243,0.425
1890,134,0,-0.895,0.444,26.412,0.259,0.400
1940,134,0,-0.914,0.405,23.882,0.232,0.377
1990,134,0,-0.895,0.442,26.285,0.183,0.360
2040,134,0,-0.823,0.564,34.408,0.150,0.344
2090,134,0,-0.744,0.667,41.852,0.140,0.320
2140,134,0,-0.670,0.740,47.851,0.135,0.289
2190,134,0,-0.501,0.861,59.817,0.139,0.265
2240,134,0,-0.248,0.965,75.571,0.179,0.256
2290,134,0,-0.076,0.710,83.900,0.255,0.253
2340,134,0,-0.040,-0.559,-85.930,0.336,0.247
2390,134,0,-0.092,-0.996,-84.747,0.393,0.236
2440,134,0,-0.143,-0.990,-81.749,0.410,0.223
2490,134,0,-0.199,-0.980,-78.509,0.405,0.212
2540,134,0,-0.263,-0.965,-74.768,0.403,0.208
2590,134,0,-0.335,-0.942,-70.412,0.403,0.205
2640,134,0,-0.416,-0.909,-65.409,0.405,0.201
2690,134,0,-0.490,-0.872,-60.678,0.418,0.200
2740,134,0,-0.550,-0.835,-56.649,0.431,0.204
2790,134,0,-0.610,-0.792,-52.389,0.440,0.213
2840,134,0,-0.673,-0.739,-47.669,0.452,0.224
2890,134,0,-0.728,-0.686,-43.296,0.471,0.234
2940,134,0,-0.766,-0.643,-40.019,0.496,0.231
2990,134,0,-0.786,-0.618,-38.151,0.515,0.212
3040,134,0,-0.793,-0.609,-37.509,0.512,0.189
3090,134,0,-0.790,-0.613,-37.841,0.492,0.176
3140,134,0,-0.774,-0.633,-39.293,0.477,0.175
3190,134,0,-0.748,-0.664,-41.578,0.481,0.175
3240,134,0,-0.725,-0.689,-43.543,0.492,0.167
3290,134,0,-0.718,-0.696,-44.143,0.501,0.149
3340,134,0,-0.730,-0.683,-43.113,0.508,0.129
3390,134,0,-0.754,-0.657,-41.050,0.519,0.115
3440,134,0,-0.774,-0.633,-39.255,0.532,0.112
3490,134,0,-0.783,-0.622,-38.485,0.528,0.115
3540,134,0,-0.783,-0.622,-38.469,0.504,0.116
3590,134,0,-0.780,-0.626,-38.766,0.482,0.114
3640,134,0,-0.780,-0.625,-38.719,0.480,0.110
3690,134,0,-0.792,-0.611,-37.651,0.494,0.108
3740,134,0,-0.815,-0.580,-35.451,0.509,0.106
3790,134,0,-0.843,-0.538,-32.551,0.511,0.105
3840,134,0,-0.869,-0.495,-29.697,0.497,0.104
3890,134,0,-0.889,-0.458,-27.283,0.476,0.104
3940,134,0,-0.907,-0.421,-24.912,0.458,0.104
3990,134,0,-0.927,-0.373,-21.929,0.448,0.104
4040,134,0,-0.949,-0.314,-18.296,0.450,0.105
4090,134,0,-0.968,-0.252,-14.581,0.464,0.107
4140,134,0,-0.981,-0.195,-11.241,0.477,0.108
4190,134,0,-0.989,-0.146,-8.395,0.468,0.109
4240,134,0,-0.994,-0.107,-6.120,0.424,0.110
4290,134,0,-0.997,-0.072,-4.152,0.362,0.110
4340,134,0,-1.000,-0.023,-1.322,0.307,0.109
4390,134,0,-0.998,0.058,3.305,0.276,0.105
4440,134,0,-0.988,0.151,8.698,0.263,0.102
4490,134,0,-0.969,0.245,14.186,0.247,0.100
4540,134,0,-0.932,0.360,21.098,0.220,0.101
4590,134,0,-0.875,0.481,28.791,0.200,0.104
4640,134,0,-0.835,0.548,33.300,0.193,0.111
4690,134,0,-0.819,0.571,34.907,0.183,0.119
4740,134,0,-0.784,0.616,38.167,0.159,0.126
4790,134,0,-0.704,0.703,44.937,0.134,0.130
4840,134,0,-0.607,0.789,52.443,0.118,0.134
4890,134,0,-0.502,0.861,59.747,0.108,0.136
4940,134,0,-0.383,0.922,67.453,0.109,0.137
4990,134,0,-0.292,0.956,73.009,0.121,0.135
5040,134,0,-0.214,0.976,77.635,0.140,0.134
5090,134,0,-0.094,0.861,83.750,0.173,0.137
5140,134,0,-0.047,-0.464,-84.256,0.232,0.146
5190,134,0,-0.090,-0.996,-84.841,0.296,0.157
5240,134,0,-0.100,-0.995,-84.254,0.327,0.168
5290,134,0,-0.107,-0.994,-83.873,0.310,0.178
5340,134,0,-0.151,-0.988,-81.299,0.253,0.185
5390,134,0,-0.264,-0.963,-74.665,0.184,0.192
5440,134,0,-0.458,-0.885,-62.635,0.139,0.197
5490,134,0,-0.650,-0.758,-49.403,0.140,0.204
5540,134,0,-0.738,-0.674,-42.404,0.170,0.213
5590,134,0,-0.754,-0.657,-41.071,0.207,0.219
5640,134,0,-0.738,-0.675,-42.426,0.247,0.220
5690,134,0,-0.716,-0.698,-44.292,0.286,0.213
5740,134,0,-0.707,-0.707,-45.019,0.326,0.201
5790,134,0,-0.721,-0.693,-43.852,0.373,0.190
5840,134,0,-0.744,-0.668,-41.905,0.434,0.188
5890,134,0,-0.755,-0.656,-40.970,0.503,0.197
5940,134,0,-0.753,-0.658,-41.154,0.567,0.215
5990,134,0,-0.747,-0.665,-41.705,0.619,0.234
6040,134,0,-0.738,-0.674,-42.397,0.659,0.250
6090,134,0,-0.733,-0.680,-42.829,0.684,0.266
6140,134,0,-0.742,-0.671,-42.130,0.694,0.286
6190,134,0,-0.766,-0.643,-40.028,0.690,0.310
6240,134,0,-0.795,-0.606,-37.330,0.679,0.335
6290,134,0,-0.821,-0.571,-34.850,0.662,0.354
6340,134,0,-0.843,-0.539,-32.585,0.642,0.365
6390,134,0,-0.863,-0.505,-30.352,0.628,0.377
6440,134,0,-0.880,-0.474,-28.293,0.620,0.391
6490,134,0,-0.894,-0.448,-26.636,0.619,0.407
6540,134,0,-0.903,-0.430,-25.493,0.619,0.430
6590,134,0,-0.908,-0.419,-24.755,0.616,0.457
6640,134,0,-0.914,-0.405,-23.862,0.613,0.475
6690,134,0,-0.925,-0.381,-22.392,0.620,0.477
6740,134,0,-0.936,-0.351,-20.554,0.637,0.473
6790,134,0,-0.947,-0.322,-18.799,0.652,0.469
6840,134,0,-0.954,-0.300,-17.431,0.655,0.465
6890,134,0,-0.959,-0.285,-16.536,0.653,0.463
6940,134,0,-0.961,-0.276,-16.031,0.655,0.473
6990,134,0,-0.964,-0.265,-15.370,0.657,0.493
7040,134,0,-0.971,-0.238,-13.763,0.652,0.513
7090,134,0,-0.982,-0.190,-10.982,0.642,0.526
7140,134,0,-0.991,-0.135,-7.737,0.638,0.529
7190,134,0,-0.996,-0.089,-5.109,0.637,0.519
7240,134,0,-0.998,-0.061,-3.518,0.626,0.501
7290,134,0,-0.999,-0.045,-2.591,0.601,0.486
7340,134,0,-0.999,-0.032,-1.827,0.574,0.483
7390,134,0,-1.000,-0.021,-1.228,0.558,0.499
7440,134,0,-1.000,-0.018,-1.006,0.554,0.521
7490,134,0,-1.000,-0.005,-0.297,0.166,0.159
40,184,0,-0.806,0.591,36.241,0.615,0.561
90,184,0,-0.806,0.591,36.250,0.591,0.544
140,184,0,-0.798,0.602,37.059,0.552,0.527
190,184,0,-0.777,0.628,38.949,0.514,0.514
240,184,0,-0.752,0.659,41.234,0.486,0.510
290,184,0,-0.732,0.681,42.904,0.458,0.513
340,184,0,-0.726,0.688,43.458,0.416,0.520
390,184,0,-0.736,0.677,42.641,0.362,0.526
440,184,0,-0.771,0.636,39.535,0.327,0.528
490,184,0,-0.824,0.566,34.496,0.346,0.527
540,184,0,-0.859,0.512,30.820,0.410,0.534
590,184,0,-0.871,0.492,29.468,0.463,0.544
640,184,0,-0.876,0.483,28.852,0.482,0.546
690,184,0,-0.885,0.466,27.753,0.486,0.539
740,184,0,-0.898,0.440,26.122,0.494,0.534
790,184,0,-0.910,0.414,24.475,0.510,0.539
840,184,0,-0.918,0.396,23.336,0.529,0.547
890,184,0,-0.920,0.393,23.112,0.535,0.544
940,184,0,-0.915,0.402,23.706,0.520,0.525
990,184,0,-0.912,0.410,24.188,0.499,0.500
1040,184,0,-0.917,0.399,23.508,0.494,0.481
1090,184,0,-0.927,0.373,21.934,0.508,0.477
1140,184,0,-0.937,0.347,20.309,0.521,0.483
1190,184,0,-0.947,0.319,18.615,0.511,0.488
1240,184,0,-0.959,0.283,16.443,0.471,0.478
1290,184,0,-0.969,0.247,14.288,0.410,0.453
1340,184,0,-0.970,0.240,13.914,0.348,0.426
1390,184,0,-0.957,0.288,16.767,0.310,0.404
1440,184,0,-0.930,0.366,21.467,0.303,0.385
1490,184,0,-0.905,0.423,25.033,0.305,0.367
1540,184,0,-0.897,0.439,26.058,0.294,0.357
